,price,propertyType,size_stand,exterior,rooms,bathrooms,distance_stand,status,floor,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3
86,690.0,699.2690909090627,-1.040479432624018,698.5409252668918,686.5634946466964,696.2628205128204,-0.8792728561384292,698.5391849529777,674.4057218564246,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
87,750.0,699.2690909090627,0.6005195763042507,698.5409252668918,705.865660696275,696.2628205128204,-0.2721170057182918,698.5391849529777,711.3898966358639,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
88,700.0,693.5688858409724,-1.040479432624018,698.5409252668918,686.5634946466964,696.2628205128204,-1.1712102400896822,698.5391849529777,678.7293846351879,692.4620288280131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
89,720.0,699.2690909090627,-0.7459411489702263,698.5409252668918,686.5634946466964,696.2628205128204,-0.6183030073455497,698.5391849529777,711.3898966358639,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
90,595.0,699.2690909090627,-0.19894147932747,698.5409252668918,686.5634946466964,696.2628205128204,0.9608195611360882,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
91,700.0,699.2690909090627,-0.6197104559757441,685.0244668457999,686.5634946466964,696.2628205128204,-1.151920200289359,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
92,500.0,699.2690909090627,-0.6197104559757441,698.5409252668918,686.5634946466964,696.2628205128204,1.144777067124612,698.5391849529777,674.4057218564246,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
93,700.0,699.2690909090627,0.642596473969078,698.5409252668918,702.1030205355191,696.2628205128204,2.011498510566724,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
94,675.0,693.5688858409724,1.147519245947007,698.5409252668918,702.1030205355191,692.1544016815556,2.054956531266303,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
95,650.0,699.2690909090627,-0.6197104559757441,698.5409252668918,686.5634946466964,696.2628205128204,1.5551892932211455,698.5391849529777,678.7293846351879,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
96,750.0,689.9858293313405,-0.19894147932747,698.5409252668918,691.1211649178501,696.2628205128204,-1.16633229899075,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,720.0,689.9858293313405,-0.6197104559757441,698.5409252668918,691.1211649178501,696.2628205128204,-0.0935547982179811,698.5391849529777,700.5459478522897,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,624.0,699.2690909090627,-0.6197104559757441,698.5409252668918,686.5634946466964,696.2628205128204,0.5453076693452164,689.4120892789232,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
99,633.0,699.2690909090627,-0.6197104559757441,698.5409252668918,686.5634946466964,696.2628205128204,0.5453076693452164,689.4120892789232,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
100,640.0,689.9858293313405,-1.124633227953673,698.5409252668918,691.1211649178501,696.2628205128204,-0.4072211925190235,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,645.0,699.2690909090627,1.0212885529525249,698.5409252668918,702.1030205355191,692.1544016815556,2.004994589101481,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102,750.0,699.2690909090627,-0.5776335583109167,685.0244668457999,686.5634946466964,696.2628205128204,-1.1551721610219805,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
103,735.0,689.9858293313405,-1.040479432624018,698.5409252668918,691.1211649178501,696.2628205128204,-0.4146859205643594,698.5391849529777,705.3356790415805,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104,600.0,699.2690909090627,-0.19894147932747,698.5409252668918,686.5634946466964,696.2628205128204,0.6274935860423793,684.0522266367509,674.4057218564246,676.4782674330042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
105,750.0,699.2690909090627,0.642596473969078,698.5409252668918,705.865660696275,696.2628205128204,-0.6217766926735773,698.5391849529777,674.4057218564246,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
106,600.0,689.6015306208776,-1.4612484092722922,698.5409252668918,686.5634946466964,696.2628205128204,-1.2206548248652234,698.5391849529777,700.5459478522897,703.5664722555067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
107,705.0,699.2690909090627,-0.4934797629812619,698.5409252668918,686.5634946466964,696.2628205128204,-0.3863051723523895,698.5391849529777,711.3898966358639,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
108,650.0,699.2690909090627,0.0955968043263218,698.5409252668918,702.1030205355191,696.2628205128204,1.9607974864172155,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
109,700.0,693.5688858409724,0.0535199066614944,698.5409252668918,702.1030205355191,696.2628205128204,0.5334823575902289,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
110,650.0,689.9858293313405,-0.8300949442998812,685.0244668457999,691.1211649178501,696.2628205128204,-0.8581351113763891,698.5391849529777,692.6055519261394,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
111,700.0,699.2690909090627,-0.8300949442998812,698.5409252668918,686.5634946466964,696.2628205128204,-1.0068384066953564,698.5391849529777,678.7293846351879,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
112,730.0,699.2690909090627,-0.3672490699867796,698.5409252668918,702.1030205355191,696.2628205128204,-0.7340432461474895,698.5391849529777,711.3898966358639,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113,750.0,699.2690909090627,-0.409325967651607,698.5409252668918,702.1030205355191,696.2628205128204,-0.618450823742487,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,680.0,699.2690909090627,-0.1568645816626426,698.5409252668918,702.1030205355191,696.2628205128204,0.1921003888634346,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
115,710.0,699.2690909090627,0.7688271669635603,698.5409252668918,705.865660696275,696.2628205128204,0.3634935011122842,698.5391849529777,711.3898966358639,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116,720.0,699.2690909090627,-0.5355566606460893,698.5409252668918,702.1030205355191,696.2628205128204,-0.7103187144390459,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117,750.0,689.9858293313405,-0.7038642513053989,698.5409252668918,691.1211649178501,696.2628205128204,-0.8401015109500333,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,695.0,689.9858293313405,-0.8300949442998812,698.5409252668918,691.1211649178501,696.2628205128204,-0.3194921609367103,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,630.0,699.2690909090627,-0.2410183769922974,698.5409252668918,686.5634946466964,692.1544016815556,1.1628106675509675,684.0522266367509,674.4057218564246,676.4782674330042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
120,750.0,699.2690909090627,1.2737499389414892,698.5409252668918,705.865660696275,696.2628205128204,0.7170703225864092,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
121,730.0,699.2690909090627,-0.409325967651607,698.5409252668918,686.5634946466964,696.2628205128204,-0.5899222591335798,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
122,600.0,699.2690909090627,1.2737499389414892,698.5409252668918,705.865660696275,696.2628205128204,0.6269762286530985,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
123,650.0,689.9858293313405,-0.6197104559757441,698.5409252668918,691.1211649178501,696.2628205128204,-0.8161552546461837,698.5391849529777,678.7293846351879,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,750.0,699.2690909090627,-0.914248739629536,685.0244668457999,686.5634946466964,696.2628205128204,-1.1994431719047147,698.5391849529777,678.7293846351879,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
125,730.0,699.2690909090627,-0.409325967651607,698.5409252668918,686.5634946466964,696.2628205128204,-0.0213464883140889,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
126,735.0,689.9858293313405,-1.2508639209481551,698.5409252668918,691.1211649178501,696.2628205128204,-0.4072951007174922,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,610.0,699.2690909090627,0.5163657809745958,685.0244668457999,686.5634946466964,696.2628205128204,0.2102818056867278,698.5391849529777,678.7293846351879,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
128,580.0,680.8947406545057,-0.2410183769922974,685.0244668457999,705.865660696275,692.1544016815556,1.652156849612043,698.5391849529777,674.4057218564246,676.4782674330042,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
129,725.0,699.2690909090627,-0.409325967651607,698.5409252668918,686.5634946466964,696.2628205128204,0.5238742917893016,698.5391849529777,692.6055519261394,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
130,750.0,699.2690909090627,-0.4934797629812619,698.5409252668918,686.5634946466964,696.2628205128204,-0.8583568359717951,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
131,750.0,699.2690909090627,0.432211985644941,698.5409252668918,705.865660696275,696.2628205128204,0.95793714139581,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
132,750.0,699.2690909090627,-0.4514028653164345,698.5409252668918,686.5634946466964,696.2628205128204,-0.608547125147685,698.5391849529777,702.9558663434241,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
133,730.0,699.2690909090627,0.0114430089966669,698.5409252668918,705.865660696275,696.2628205128204,0.3140489163367428,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
134,560.0,699.2690909090627,-1.4191715116074648,685.0244668457999,686.5634946466964,696.2628205128204,-1.1879874011420706,698.5391849529777,678.7293846351879,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
135,700.0,689.9858293313405,-1.545402204601947,698.5409252668918,691.1211649178501,696.2628205128204,-1.1402427049313086,684.0522266367509,674.4057218564246,676.4782674330042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,750.0,699.2690909090627,0.8529809622932151,698.5409252668918,705.865660696275,696.2628205128204,-0.126222221941134,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
137,730.0,699.2690909090627,0.432211985644941,698.5409252668918,705.865660696275,696.2628205128204,0.1538898502551314,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
138,730.0,699.2690909090627,-0.3251721723219523,698.5409252668918,702.1030205355191,696.2628205128204,-0.5817923573020259,698.5391849529777,711.3898966358639,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
139,740.0,699.2690909090627,0.1797505996559766,698.5409252668918,702.1030205355191,696.2628205128204,-0.6159379449945522,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140,720.0,699.2690909090627,0.221827497320804,698.5409252668918,702.1030205355191,696.2628205128204,-0.6790555464867978,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141,720.0,699.2690909090627,0.1376737019911492,698.5409252668918,702.1030205355191,696.2628205128204,0.2241026388003694,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
142,740.0,699.2690909090627,-0.2410183769922974,698.5409252668918,702.1030205355191,696.2628205128204,-0.7437252201468855,698.5391849529777,705.3356790415805,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
143,720.0,699.2690909090627,-0.3251721723219523,698.5409252668918,702.1030205355191,696.2628205128204,-0.295915445625204,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
144,730.0,699.2690909090627,-0.6197104559757441,698.5409252668918,702.1030205355191,696.2628205128204,-0.9100925748998652,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
145,600.0,693.5688858409724,0.8529809622932151,685.0244668457999,686.5634946466964,696.2628205128204,-0.7003411076457752,684.0522266367509,674.4057218564246,676.4782674330042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
146,600.0,693.5688858409724,0.8529809622932151,685.0244668457999,686.5634946466964,696.2628205128204,-0.7064015799202062,684.0522266367509,674.4057218564246,676.4782674330042,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
147,725.0,693.5688858409724,0.4742888833097685,698.5409252668918,702.1030205355191,696.2628205128204,0.4773860349525071,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
148,675.0,699.2690909090627,0.6846733716339055,698.5409252668918,705.865660696275,696.2628205128204,1.979717985225196,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
149,750.0,699.2690909090627,-0.2410183769922974,698.5409252668918,686.5634946466964,696.2628205128204,-0.0639176106320438,698.5391849529777,697.8611002785186,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
150,750.0,693.5688858409724,0.8109040646283877,698.5409252668918,702.1030205355191,692.1544016815556,1.330212737082509,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
151,700.0,699.2690909090627,-0.2410183769922974,698.5409252668918,686.5634946466964,696.2628205128204,-0.9862919275210658,698.5391849529777,705.4414809607034,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
152,750.0,699.2690909090627,-0.2410183769922974,698.5409252668918,702.1030205355191,696.2628205128204,-0.619115997528705,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,730.0,699.2690909090627,-0.4934797629812619,698.5409252668918,702.1030205355191,696.2628205128204,-0.717044360499695,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
154,650.0,699.2690909090627,0.0535199066614944,698.5409252668918,702.1030205355191,696.2628205128204,0.8799639920113616,698.5391849529777,711.3898966358639,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
155,730.0,699.2690909090627,0.1376737019911492,698.5409252668918,702.1030205355191,696.2628205128204,-0.6508226146717653,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
156,720.0,699.2690909090627,-0.409325967651607,698.5409252668918,702.1030205355191,696.2628205128204,-0.7137923997670734,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
157,720.0,699.2690909090627,-0.3672490699867796,698.5409252668918,702.1030205355191,696.2628205128204,-0.7188181572629432,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
158,750.0,699.2690909090627,-0.5355566606460893,698.5409252668918,702.1030205355191,696.2628205128204,-0.8987846205341585,698.5391849529777,705.3356790415805,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159,730.0,699.2690909090627,-0.409325967651607,698.5409252668918,702.1030205355191,696.2628205128204,-0.686446366333665,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
160,730.0,699.2690909090627,-0.8300949442998812,698.5409252668918,702.1030205355191,696.2628205128204,-0.9236916834181008,698.5391849529777,705.4414809607034,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161,670.0,699.2690909090627,0.3059812926504588,698.5409252668918,702.1030205355191,696.2628205128204,0.6209157563786675,698.5391849529777,705.3356790415805,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
162,740.0,699.2690909090627,-0.3251721723219523,698.5409252668918,702.1030205355191,696.2628205128204,-0.8748383642303089,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,720.0,699.2690909090627,0.3901350879801136,698.5409252668918,702.1030205355191,696.2628205128204,0.9153660190778552,698.5391849529777,705.3356790415805,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,750.0,699.2690909090627,-0.0306338886681604,698.5409252668918,702.1030205355191,696.2628205128204,-0.6133511580481488,698.5391849529777,711.3898966358639,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165,740.0,699.2690909090627,-0.6197104559757441,698.5409252668918,702.1030205355191,696.2628205128204,-0.6636087330068454,698.5391849529777,697.8611002785186,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
166,740.0,699.2690909090627,0.0114430089966669,698.5409252668918,702.1030205355191,696.2628205128204,-0.7412123413989506,698.5391849529777,705.3356790415805,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
167,730.0,689.9858293313405,-0.6197104559757441,685.0244668457999,691.1211649178501,696.2628205128204,-1.1710624236927447,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168,620.0,699.2690909090627,0.642596473969078,698.5409252668918,705.865660696275,696.2628205128204,0.3211441033897353,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
169,695.0,699.2690909090627,0.3059812926504588,698.5409252668918,702.1030205355191,696.2628205128204,-0.0434450396562218,698.5391849529777,674.4057218564246,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
170,650.0,699.2690909090627,1.4841344272656265,698.5409252668918,705.865660696275,696.2628205128204,0.9744925778527924,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
171,675.0,699.2690909090627,0.3480581903152862,698.5409252668918,702.1030205355191,696.2628205128204,1.017137608369216,698.5391849529777,674.4057218564246,703.5664722555067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
172,695.0,699.2690909090627,0.221827497320804,698.5409252668918,702.1030205355191,696.2628205128204,-0.6071428693767803,698.5391849529777,674.4057218564246,692.4620288280131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
